Texttime,Time,Wind offshore MWh,Wind onshore MWh,Photovoltaics MWh,Actual grid load consumption MWh,Residual load MWh,Price comparison DA
04-04-25 20:30,04-04-25 20:30,539,"2,268.50",0,"14,083.00","11,181.25",155.99
04-04-25 20:45,04-04-25 20:45,549.25,"2,408.75",0,"13,851.75","10,813.50",155.99
04-04-25 21:00,04-04-25 21:00,561,"2,541.75",0,"13,697.50","10,517.75",120.67
04-04-25 21:15,04-04-25 21:15,579.25,"2,643.25",0,"13,542.25","10,239.75",120.67
04-04-25 21:30,04-04-25 21:30,596.25,"2,721.75",0,"13,337.00","9,937.00",120.67
04-04-25 21:45,04-04-25 21:45,612.75,"2,778.50",0,"13,168.00","9,694.50",120.67
04-04-25 22:00,04-04-25 22:00,640.5,"2,774.75",0,"13,030.75","9,532.50",106.15
04-04-25 22:15,04-04-25 22:15,661.25,"2,795.25",0,"12,849.75","9,321.75",106.15
04-04-25 22:30,04-04-25 22:30,681.5,"2,814.00",0,"12,613.25","9,054.00",106.15
04-04-25 22:45,04-04-25 22:45,702.25,"2,814.50",0,"12,436.50","8,861.75",106.15
04-04-25 23:00,04-04-25 23:00,714.75,"2,806.75",0,"12,212.00","8,635.50",96.97
04-04-25 23:15,04-04-25 23:15,717.75,"2,772.25",0,"12,050.00","8,497.25",96.97
04-04-25 23:30,04-04-25 23:30,721,"2,735.50",0,"11,850.75","8,325.75",96.97
04-04-25 23:45,04-04-25 23:45,723.75,"2,697.25",0,"11,683.25","8,188.75",96.97
05-04-25 0:00,05-04-25 0:00,729.25,"2,713.00",0,"11,440.00","8,270.50",109.23
05-04-25 0:15,05-04-25 0:15,710.25,"2,702.25",0,"11,274.75","8,108.00",109.23
05-04-25 0:30,05-04-25 0:30,683.5,"2,673.00",0,"11,145.25","7,984.25",109.23
05-04-25 0:45,05-04-25 0:45,663.5,"2,612.00",0,"11,025.25","7,865.75",109.23
05-04-25 1:00,05-04-25 1:00,638,"2,590.75",0,"10,907.50","7,760.50",102.76
05-04-25 1:15,05-04-25 1:15,627.25,"2,545.75",0,"10,786.75","7,655.00",102.76
05-04-25 1:30,05-04-25 1:30,651.5,"2,509.25",0,"10,692.75","7,563.25",102.76
05-04-25 1:45,05-04-25 1:45,647,"2,495.00",0,"10,603.75","7,470.50",102.76
05-04-25 2:00,05-04-25 2:00,628,"2,516.25",0,"10,566.25","7,422.50",99.39
05-04-25 2:15,05-04-25 2:15,627.25,"2,557.25",0,"10,548.00","7,382.50",99.39
05-04-25 2:30,05-04-25 2:30,601.5,"2,571.25",0,"10,509.75","7,323.50",99.39
05-04-25 2:45,05-04-25 2:45,588,"2,608.50",0,"10,506.75","7,302.25",99.39
05-04-25 3:00,05-04-25 3:00,597.75,"2,557.00",0,"10,478.50","7,256.00",99.4
05-04-25 3:15,05-04-25 3:15,600.25,"2,563.75",0,"10,453.50","7,214.50",99.4
05-04-25 3:30,05-04-25 3:30,606,"2,582.50",0,"10,456.25","7,199.50",99.4
05-04-25 3:45,05-04-25 3:45,630.5,"2,597.50",0,"10,430.50","7,160.50",99.4
05-04-25 4:00,05-04-25 4:00,652.75,"2,615.50",0,"10,454.00","7,167.00",98.31
05-04-25 4:15,05-04-25 4:15,680.5,"2,628.50",0,"10,442.25","7,124.50",98.31
05-04-25 4:30,05-04-25 4:30,718.5,"2,636.00",0,"10,441.50","7,091.50",98.31
05-04-25 4:45,05-04-25 4:45,745.5,"2,668.75",0,"10,497.50","7,116.00",98.31
05-04-25 5:00,05-04-25 5:00,771.5,"2,682.75",0,"10,548.25","7,137.00",97.5
05-04-25 5:15,05-04-25 5:15,860.25,"2,720.00",0,"10,561.75","7,108.50",97.5
05-04-25 5:30,05-04-25 5:30,884.5,"2,766.25",0,"10,348.00","6,855.50",97.5
05-04-25 5:45,05-04-25 5:45,907.75,"2,779.75",0,"10,402.50","6,869.75",97.5
05-04-25 6:00,05-04-25 6:00,919.5,"2,764.75",0,"10,535.25","6,943.75",102.98
05-04-25 6:15,05-04-25 6:15,941.25,"2,736.00",0.25,"10,662.50","7,059.75",102.98
05-04-25 6:30,05-04-25 6:30,934.25,"2,711.00",12,"10,788.75","7,160.75",102.98
05-04-25 6:45,05-04-25 6:45,958.5,"2,703.25",54.5,"10,891.75","7,218.25",102.98
05-04-25 7:00,05-04-25 7:00,962.25,"2,690.50",226.75,"11,136.75","7,312.50",105.9
05-04-25 7:15,05-04-25 7:15,962.5,"2,637.75",521.75,"11,292.50","7,212.50",105.9
05-04-25 7:30,05-04-25 7:30,959.25,"2,600.50",922.75,"11,517.25","7,104.75",105.9
05-04-25 7:45,05-04-25 7:45,961.5,"2,502.50","1,425.25","11,702.25","6,872.25",105.9
05-04-25 8:00,05-04-25 8:00,959.25,"2,389.50","2,002.00","11,978.00","6,704.00",98.3
05-04-25 8:15,05-04-25 8:15,951.75,"2,233.75","2,658.75","12,188.25","6,453.00",98.3
05-04-25 8:30,05-04-25 8:30,942.5,"2,060.75","3,347.75","12,408.75","6,192.00",98.3
05-04-25 8:45,05-04-25 8:45,928.5,"1,911.00","4,057.75","12,624.50","5,881.50",98.3
05-04-25 9:00,05-04-25 9:00,987.25,"1,861.25","4,785.75","12,825.00","5,526.75",57.16
05-04-25 9:15,05-04-25 9:15,960.5,"1,785.50","5,471.00","12,957.00","5,069.25",57.16
05-04-25 9:30,05-04-25 9:30,933.5,"1,721.25","6,130.75","13,142.50","4,704.50",57.16
05-04-25 9:45,05-04-25 9:45,906,"1,682.50","6,752.25","13,269.75","4,257.75",57.16
05-04-25 10:00,05-04-25 10:00,861.75,"1,664.75","7,323.75","13,349.00","3,787.25",0.66
05-04-25 10:15,05-04-25 10:15,834,"1,671.75","7,853.50","13,426.25","3,310.00",0.66
05-04-25 10:30,05-04-25 10:30,803,"1,682.00","8,334.25","13,499.25","2,869.00",0.66
05-04-25 10:45,05-04-25 10:45,771.25,"1,683.00","8,764.50","13,566.25","2,480.50",0.66
05-04-25 11:00,05-04-25 11:00,605,"1,685.25","9,133.75","13,553.25","2,138.00",-0.94
05-04-25 11:15,05-04-25 11:15,585.25,"1,711.25","9,445.25","13,675.75","1,917.00",-0.94
05-04-25 11:30,05-04-25 11:30,566.75,"1,747.50","9,683.25","13,683.75","1,642.00",-0.94
05-04-25 11:45,05-04-25 11:45,548,"1,782.00","9,866.00","13,661.50","1,403.25",-0.94
05-04-25 12:00,05-04-25 12:00,531.5,"1,821.75","9,993.75","13,632.50","1,231.25",-24.09
05-04-25 12:15,05-04-25 12:15,522.25,"1,881.00","10,092.50","13,594.75","1,077.00",-24.09
05-04-25 12:30,05-04-25 12:30,513.5,"1,945.50","10,145.75","13,529.25",936.75,-24.09
05-04-25 12:45,05-04-25 12:45,504.25,"2,017.50","10,154.50","13,473.50",842.75,-24.09
05-04-25 13:00,05-04-25 13:00,496.25,"2,085.50","10,115.50","13,330.50",706,-47.73
05-04-25 13:15,05-04-25 13:15,492.25,"2,162.50","10,036.00","13,105.25",518.75,-47.73
05-04-25 13:30,05-04-25 13:30,489,"2,242.75","9,917.50","13,012.50",501.75,-47.73
05-04-25 13:45,05-04-25 13:45,485.5,"2,339.25","9,747.50","12,922.00",522.75,-47.73
05-04-25 14:00,05-04-25 14:00,470,"2,392.25","9,519.50","12,811.00",514.75,-49.1
05-04-25 14:15,05-04-25 14:15,468.5,"2,498.75","9,286.00","12,784.75",604.25,-49.1
05-04-25 14:30,05-04-25 14:30,465.25,"2,625.25","9,012.00","12,681.00",639.5,-49.1
05-04-25 14:45,05-04-25 14:45,462.5,"2,752.25","8,703.50","12,603.75",742.75,-49.1
05-04-25 15:00,05-04-25 15:00,459.75,"2,902.00","8,388.00","12,544.75",831.5,-29.91
05-04-25 15:15,05-04-25 15:15,462.25,"3,065.50","8,025.25","12,488.00",966.25,-29.91
05-04-25 15:30,05-04-25 15:30,463.25,"3,249.25","7,631.00","12,514.25","1,175.00",-29.91
05-04-25 15:45,05-04-25 15:45,465,"3,451.25","7,206.00","12,475.50","1,325.25",-29.91
05-04-25 16:00,05-04-25 16:00,469.75,"3,647.00","6,752.75","12,482.25","1,575.75",-4.3
05-04-25 16:15,05-04-25 16:15,479.25,"3,856.00","6,250.75","12,491.75","1,812.25",-4.3
05-04-25 16:30,05-04-25 16:30,490,"4,068.00","5,719.50","12,520.50","2,095.75",-4.3
05-04-25 16:45,05-04-25 16:45,499.75,"4,290.25","5,172.75","12,470.50","2,317.50",-4.3
05-04-25 17:00,05-04-25 17:00,634.75,"4,497.50","4,610.50","12,617.25","2,672.00",0
05-04-25 17:15,05-04-25 17:15,654.75,"4,694.75","4,023.00","12,656.75","3,071.00",0
05-04-25 17:30,05-04-25 17:30,674.25,"4,869.50","3,434.50","12,734.00","3,553.50",0
05-04-25 17:45,05-04-25 17:45,756.5,"4,997.00","2,864.00","12,870.50","4,087.75",0
05-04-25 18:00,05-04-25 18:00,776.75,"5,112.00","2,313.25","12,942.25","4,599.25",70
05-04-25 18:15,05-04-25 18:15,788.75,"5,158.50","1,790.00","13,026.75","5,137.50",70
05-04-25 18:30,05-04-25 18:30,802,"5,203.00","1,305.25","13,111.25","5,636.00",70
05-04-25 18:45,05-04-25 18:45,812,"5,244.50",887.25,"13,105.00","5,980.75",70
05-04-25 19:00,05-04-25 19:00,818,"5,295.25",564.25,"13,156.00","6,283.75",99.4
05-04-25 19:15,05-04-25 19:15,820.25,"5,378.00",335,"13,081.50","6,343.25",99.4
05-04-25 19:30,05-04-25 19:30,821.75,"5,456.25",167.5,"13,068.50","6,409.25",99.4
05-04-25 19:45,05-04-25 19:45,823.75,"5,540.00",57,"13,005.00","6,367.75",99.4
05-04-25 20:00,05-04-25 20:00,824.75,"5,603.75",9,"12,921.25","6,262.50",98.9
05-04-25 20:15,05-04-25 20:15,837.5,"5,652.75",2,"12,745.50","6,028.25",98.9
05-04-25 20:30,05-04-25 20:30,836.75,"5,700.25",0,"12,623.50","5,831.00",98.9
05-04-25 20:45,05-04-25 20:45,838.5,"5,747.00",0,"12,506.25","5,653.75",98.9
05-04-25 21:00,05-04-25 21:00,838.75,"5,777.00",0,"12,351.25","5,462.25",84.25
05-04-25 21:15,05-04-25 21:15,843.25,"5,776.75",0,"12,243.75","5,348.50",84.25
05-04-25 21:30,05-04-25 21:30,848.75,"5,767.25",0,"12,138.25","5,240.00",84.25
05-04-25 21:45,05-04-25 21:45,852.75,"5,745.00",0,"12,054.75","5,165.50",84.25
05-04-25 22:00,05-04-25 22:00,854.5,"5,629.25",0,"11,955.75","5,168.00",78.99
05-04-25 22:15,05-04-25 22:15,850,"5,565.75",0,"11,805.75","5,045.75",78.99
05-04-25 22:30,05-04-25 22:30,845.25,"5,501.50",0,"11,659.50","4,930.75",78.99
05-04-25 22:45,05-04-25 22:45,839.5,"5,423.75",0,"11,515.25","4,832.50",78.99
05-04-25 23:00,05-04-25 23:00,833.25,"5,338.50",0,"11,301.25","4,688.00",68.75
05-04-25 23:15,05-04-25 23:15,829.5,"5,246.00",0,"11,126.00","4,621.00",68.75
05-04-25 23:30,05-04-25 23:30,822,"5,152.25",0,"11,006.75","4,610.75",68.75
05-04-25 23:45,05-04-25 23:45,813.75,"5,054.50",0,"10,830.00","4,551.00",68.75
06-04-25 0:00,06-04-25 0:00,822.25,"5,384.50",0,"10,484.00","4,702.00",70.45
06-04-25 0:15,06-04-25 0:15,830,"5,253.50",0,"10,347.00","4,685.25",70.45
06-04-25 0:30,06-04-25 0:30,859.5,"5,130.00",0,"10,234.00","4,691.50",70.45
06-04-25 0:45,06-04-25 0:45,875.25,"4,949.50",0,"10,138.25","4,715.50",70.45
06-04-25 1:00,06-04-25 1:00,895.75,"4,827.25",0,"10,004.00","4,700.50",61
06-04-25 1:15,06-04-25 1:15,875.75,"4,680.00",0,"9,898.25","4,711.25",61
06-04-25 1:30,06-04-25 1:30,866,"4,543.50",0,"9,817.25","4,752.50",61
06-04-25 1:45,06-04-25 1:45,830.25,"4,408.50",0,"9,750.25","4,805.50",61
06-04-25 2:00,06-04-25 2:00,793,"4,369.25",0,"9,737.75","4,909.25",62.72
06-04-25 2:15,06-04-25 2:15,761,"4,339.00",0,"9,696.50","4,984.25",62.72
06-04-25 2:30,06-04-25 2:30,728.75,"4,212.50",0,"9,641.75","5,047.50",62.72
06-04-25 2:45,06-04-25 2:45,700.5,"4,090.50",0,"9,615.50","5,142.25",62.72
06-04-25 3:00,06-04-25 3:00,684.75,"4,104.00",0,"9,604.25","5,247.50",68.28
06-04-25 3:15,06-04-25 3:15,664.25,"3,952.00",0,"9,574.00","5,331.75",68.28
06-04-25 3:30,06-04-25 3:30,636.5,"3,887.25",0,"9,565.50","5,437.25",68.28
06-04-25 3:45,06-04-25 3:45,607,"3,835.25",0,"9,561.25","5,549.00",68.28
06-04-25 4:00,06-04-25 4:00,578.75,"3,797.25",0,"9,583.25","5,681.75",69.95
06-04-25 4:15,06-04-25 4:15,543,"3,748.00",0,"9,585.00","5,769.75",69.95
06-04-25 4:30,06-04-25 4:30,510,"3,651.50",0,"9,607.25","5,879.25",69.95
06-04-25 4:45,06-04-25 4:45,483.5,"3,580.00",0,"9,608.00","5,965.75",69.95
06-04-25 5:00,06-04-25 5:00,459.5,"3,507.50",0,"9,670.50","6,111.25",77.43
06-04-25 5:15,06-04-25 5:15,429.75,"3,464.00",0,"9,677.50","6,172.75",77.43
06-04-25 5:30,06-04-25 5:30,403.75,"3,431.25",0,"9,902.50","6,455.25",77.43
06-04-25 5:45,06-04-25 5:45,385,"3,376.25",0,"9,925.00","6,533.75",77.43
06-04-25 6:00,06-04-25 6:00,364.5,"3,405.50",0,"10,048.75","6,675.75",76.54
06-04-25 6:15,06-04-25 6:15,350.75,"3,385.50",0.75,"10,130.25","6,793.50",76.54
06-04-25 6:30,06-04-25 6:30,349,"3,334.75",18,"10,252.75","6,931.00",76.54
06-04-25 6:45,06-04-25 6:45,346.75,"3,296.50",78.5,"10,297.75","6,956.50",76.54
06-04-25 7:00,06-04-25 7:00,335.75,"3,243.50",266,"10,441.75","6,949.25",78.11
06-04-25 7:15,06-04-25 7:15,327.25,"3,143.75",584.75,"10,584.00","6,807.25",78.11
06-04-25 7:30,06-04-25 7:30,314.25,"3,036.75","1,013.50","10,688.00","6,522.75",78.11
06-04-25 7:45,06-04-25 7:45,297.75,"2,928.00","1,560.50","10,868.75","6,249.75",78.11
06-04-25 8:00,06-04-25 8:00,254.25,"2,822.00","2,192.75","11,099.00","5,960.50",41.79
06-04-25 8:15,06-04-25 8:15,236,"2,729.25","2,891.25","11,293.75","5,554.50",41.79
06-04-25 8:30,06-04-25 8:30,220.75,"2,641.00","3,650.00","11,557.75","5,160.25",41.79
06-04-25 8:45,06-04-25 8:45,209.25,"2,575.50","4,421.75","11,782.75","4,697.25",41.79
06-04-25 9:00,06-04-25 9:00,159.25,"2,432.00","5,184.00","11,978.25","4,185.75",0.1
06-04-25 9:15,06-04-25 9:15,154,"2,452.75","5,881.00","12,090.50","3,551.25",0.1
06-04-25 9:30,06-04-25 9:30,149,"2,484.25","6,520.50","12,251.75","2,992.25",0.1
06-04-25 9:45,06-04-25 9:45,143,"2,528.50","7,098.25","12,372.50","2,438.50",0.1
06-04-25 10:00,06-04-25 10:00,114.25,"2,522.50","7,617.00","12,531.75","2,070.75",-2
06-04-25 10:15,06-04-25 10:15,109.5,"2,494.75","8,053.75","12,656.00","1,775.25",-2
06-04-25 10:30,06-04-25 10:30,105,"2,465.75","8,488.50","12,756.50","1,461.00",-2
06-04-25 10:45,06-04-25 10:45,99.75,"2,428.25","8,868.25","12,875.25","1,217.25",-2
06-04-25 11:00,06-04-25 11:00,94.5,"2,312.50","9,174.25","12,957.50","1,122.50",-27.56
06-04-25 11:15,06-04-25 11:15,89.75,"2,230.25","9,445.75","13,115.00","1,092.00",-27.56
06-04-25 11:30,06-04-25 11:30,84,"2,162.00","9,680.75","13,184.25","1,021.50",-27.56
06-04-25 11:45,06-04-25 11:45,83.75,"2,077.75","9,874.00","13,205.00",971,-27.56
06-04-25 12:00,06-04-25 12:00,78,"1,930.25","10,012.75","13,056.00",884.75,-60.01
06-04-25 12:15,06-04-25 12:15,73.5,"1,869.75","10,126.75","13,064.25",867.25,-60.01
06-04-25 12:30,06-04-25 12:30,69.25,"1,814.00","10,212.75","12,968.75",778.5,-60.01
06-04-25 12:45,06-04-25 12:45,65,"1,754.50","10,259.25","12,928.75",772.25,-60.01
06-04-25 13:00,06-04-25 13:00,62.25,"1,610.00","10,211.25","12,750.75",818.25,-106.31
06-04-25 13:15,06-04-25 13:15,63.5,"1,568.50","10,201.00","12,688.00",816,-106.31
06-04-25 13:30,06-04-25 13:30,64,"1,542.50","10,173.75","12,600.25",781.5,-106.31
06-04-25 13:45,06-04-25 13:45,65.5,"1,524.50","10,118.00","12,444.50",693.5,-106.31
06-04-25 14:00,06-04-25 14:00,63,"1,499.50","10,020.50","12,362.50",729,-114.57
06-04-25 14:15,06-04-25 14:15,69.5,"1,487.25","9,872.75","12,215.25",728.5,-114.57
06-04-25 14:30,06-04-25 14:30,76.75,"1,478.50","9,697.50","12,172.75",856,-114.57
06-04-25 14:45,06-04-25 14:45,82,"1,492.00","9,495.00","12,107.00",975.75,-114.57
06-04-25 15:00,06-04-25 15:00,89.25,"1,565.00","9,308.00","12,039.00","1,025.50",-70
06-04-25 15:15,06-04-25 15:15,100,"1,586.25","9,032.50","12,036.25","1,270.25",-70
06-04-25 15:30,06-04-25 15:30,110.75,"1,598.00","8,706.25","11,947.75","1,474.75",-70
06-04-25 15:45,06-04-25 15:45,121,"1,634.50","8,340.50","11,909.00","1,762.50",-70
06-04-25 16:00,06-04-25 16:00,133.5,"1,760.25","7,965.25","12,001.75","2,115.25",-18.95
06-04-25 16:15,06-04-25 16:15,150,"1,808.25","7,499.50","12,024.50","2,573.50",-18.95
06-04-25 16:30,06-04-25 16:30,166.25,"1,837.50","6,963.50","12,065.00","3,114.00",-18.95
06-04-25 16:45,06-04-25 16:45,183.25,"1,879.25","6,377.50","12,173.50","3,759.50",-18.95
06-04-25 17:00,06-04-25 17:00,222.25,"1,949.25","5,750.25","12,317.00","4,442.50",1.76
06-04-25 17:15,06-04-25 17:15,239.5,"1,968.75","5,057.25","12,390.50","5,153.25",1.76
06-04-25 17:30,06-04-25 17:30,256.25,"1,991.00","4,316.00","12,494.00","5,937.50",1.76
06-04-25 17:45,06-04-25 17:45,273.25,"2,027.00","3,572.00","12,671.00","6,775.25",1.76
06-04-25 18:00,06-04-25 18:00,287.25,"2,035.75","2,854.00","12,755.75","7,530.75",112.41
06-04-25 18:15,06-04-25 18:15,300,"2,015.75","2,175.00","12,946.75","8,407.25",112.41
06-04-25 18:30,06-04-25 18:30,311.5,"1,996.75","1,559.75","12,970.75","9,066.00",112.41
06-04-25 18:45,06-04-25 18:45,323.5,"1,978.00","1,037.50","13,003.25","9,642.25",112.41
06-04-25 19:00,06-04-25 19:00,333.5,"1,971.25",646.5,"13,066.50","10,110.50",131.56
06-04-25 19:15,06-04-25 19:15,342.75,"2,001.25",384.5,"13,010.75","10,315.25",131.56
06-04-25 19:30,06-04-25 19:30,352.25,"2,030.00",200.5,"13,033.00","10,524.25",131.56
06-04-25 19:45,06-04-25 19:45,362,"2,065.00",73.5,"12,967.25","10,572.50",131.56
06-04-25 20:00,06-04-25 20:00,368.5,"2,104.50",11.5,"12,973.50","10,613.00",132.9
06-04-25 20:15,06-04-25 20:15,372.25,"2,150.00",1.5,"12,908.75","10,522.75",132.9
06-04-25 20:30,06-04-25 20:30,377.25,"2,201.50",0,"12,830.25","10,405.25",132.9
06-04-25 20:45,06-04-25 20:45,381,"2,256.25",0,"12,728.25","10,259.00",132.9
06-04-25 21:00,06-04-25 21:00,383,"2,314.25",0,"12,631.00","10,117.00",121.38
06-04-25 21:15,06-04-25 21:15,383.5,"2,351.25",0,"12,532.00","9,989.75",121.38
06-04-25 21:30,06-04-25 21:30,383.75,"2,373.25",0,"12,481.75","9,925.25",121.38
06-04-25 21:45,06-04-25 21:45,382.25,"2,380.25",0,"12,355.50","9,797.00",121.38
06-04-25 22:00,06-04-25 22:00,382,"2,356.25",0,"12,331.50","9,798.75",111.84
06-04-25 22:15,06-04-25 22:15,376.75,"2,339.50",0,"12,235.50","9,732.00",111.84
06-04-25 22:30,06-04-25 22:30,370.25,"2,322.25",0,"12,079.00","9,605.50",111.84
06-04-25 22:45,06-04-25 22:45,364,"2,288.75",0,"11,934.00","9,505.25",111.84
06-04-25 23:00,06-04-25 23:00,357.25,"2,253.00",0,"11,772.75","9,389.00",100.03
06-04-25 23:15,06-04-25 23:15,350.25,"2,207.50",0,"11,594.00","9,258.00",100.03
06-04-25 23:30,06-04-25 23:30,343,"2,160.75",0,"11,491.25","9,205.50",100.03
06-04-25 23:45,06-04-25 23:45,337,"2,112.75",0,"11,332.75","9,098.75",100.03
07-04-25 0:00,07-04-25 0:00,397.25,"2,346.00",0,"11,043.75","8,660.75",86.71
07-04-25 0:15,07-04-25 0:15,392.5,"2,301.50",0,"10,907.75","8,574.25",86.71
07-04-25 0:30,07-04-25 0:30,388.5,"2,218.00",0,"10,859.75","8,577.75",86.71
07-04-25 0:45,07-04-25 0:45,380.75,"2,163.75",0,"10,796.75","8,564.75",86.71
07-04-25 1:00,07-04-25 1:00,372.5,"2,101.00",0,"10,693.00","8,506.50",85
07-04-25 1:15,07-04-25 1:15,365.5,"2,078.50",0,"10,649.00","8,499.50",85
07-04-25 1:30,07-04-25 1:30,345.75,"2,050.75",0,"10,596.50","8,481.25",85
07-04-25 1:45,07-04-25 1:45,329,"2,038.00",0,"10,564.50","8,482.75",85
07-04-25 2:00,07-04-25 2:00,316.5,"2,034.25",0,"10,555.50","8,499.75",81.73
07-04-25 2:15,07-04-25 2:15,305.25,"2,035.50",0,"10,529.50","8,496.50",81.73
07-04-25 2:30,07-04-25 2:30,288,"2,031.75",0,"10,552.25","8,545.00",81.73
07-04-25 2:45,07-04-25 2:45,272,"2,006.00",0,"10,558.00","8,573.75",81.73
07-04-25 3:00,07-04-25 3:00,254.25,"2,055.50",0,"10,603.00","8,638.75",83.53
07-04-25 3:15,07-04-25 3:15,234.75,"2,022.00",0,"10,612.50","8,667.00",83.53
07-04-25 3:30,07-04-25 3:30,221.25,"2,003.25",0,"10,627.75","8,700.75",83.53
07-04-25 3:45,07-04-25 3:45,213.25,"1,975.75",0,"10,654.50","8,741.00",83.53
07-04-25 4:00,07-04-25 4:00,208.5,"1,947.75",0,"10,753.50","8,854.25",85.45
07-04-25 4:15,07-04-25 4:15,200.75,"1,928.00",0,"10,839.75","8,946.25",85.45
07-04-25 4:30,07-04-25 4:30,194.25,"1,922.75",0,"10,984.50","9,096.00",85.45
07-04-25 4:45,07-04-25 4:45,194.25,"1,913.00",0,"11,130.00","9,244.50",85.45
07-04-25 5:00,07-04-25 5:00,194.5,"1,915.75",0,"11,420.25","9,535.75",98.74
07-04-25 5:15,07-04-25 5:15,194.25,"1,932.50",0,"11,629.50","9,738.50",98.74
07-04-25 5:30,07-04-25 5:30,192,"1,951.25",0,"12,296.00","10,397.50",98.74
07-04-25 5:45,07-04-25 5:45,189,"1,980.75",0,"12,730.25","10,823.00",98.74
07-04-25 6:00,07-04-25 6:00,188.25,"2,030.25",0,"13,374.75","11,458.00",131.1
07-04-25 6:15,07-04-25 6:15,184.5,"2,048.25",0.25,"13,861.75","11,947.00",131.1
07-04-25 6:30,07-04-25 6:30,177.75,"2,052.25",14.5,"14,253.25","12,318.25",131.1
07-04-25 6:45,07-04-25 6:45,175.5,"2,047.75",66.25,"14,632.75","12,641.50",131.1
07-04-25 7:00,07-04-25 7:00,170.25,"2,038.75",230.25,"15,005.50","12,851.00",175.97
07-04-25 7:15,07-04-25 7:15,168.75,"1,997.00",516.75,"15,274.50","12,851.00",175.97
07-04-25 7:30,07-04-25 7:30,169.75,"1,932.75",915.5,"15,561.00","12,752.75",175.97
07-04-25 7:45,07-04-25 7:45,170,"1,869.50","1,416.25","15,766.50","12,478.75",175.97
07-04-25 8:00,07-04-25 8:00,170.5,"1,777.75","2,001.00","15,949.75","12,135.25",144.61
07-04-25 8:15,07-04-25 8:15,169.25,"1,630.00","2,666.25","16,099.75","11,737.50",144.61
07-04-25 8:30,07-04-25 8:30,169.25,"1,478.75","3,381.25","16,239.25","11,278.00",144.61
07-04-25 8:45,07-04-25 8:45,167,"1,334.25","4,132.50","16,276.75","10,685.75",144.61
07-04-25 9:00,07-04-25 9:00,188,"1,240.50","4,862.25","16,261.50","10,015.75",107.1
07-04-25 9:15,07-04-25 9:15,187.75,"1,156.00","5,579.25","16,246.00","9,350.50",107.1
07-04-25 9:30,07-04-25 9:30,187.5,"1,078.00","6,261.25","16,291.50","8,783.75",107.1
07-04-25 9:45,07-04-25 9:45,186.25,"1,015.75","6,900.00","16,317.75","8,228.00",107.1
07-04-25 10:00,07-04-25 10:00,186.75,974.5,"7,488.50","16,299.25","7,663.75",83.37
07-04-25 10:15,07-04-25 10:15,188.5,982.5,"8,031.25","16,380.75","7,196.50",83.37
07-04-25 10:30,07-04-25 10:30,190.25,992,"8,520.50","16,436.50","6,754.00",83.37
07-04-25 10:45,07-04-25 10:45,191.75,"1,005.75","8,956.50","16,528.25","6,394.50",83.37
07-04-25 11:00,07-04-25 11:00,193.5,"1,024.25","9,341.25","16,388.75","5,848.25",65
07-04-25 11:15,07-04-25 11:15,197.75,"1,049.00","9,674.50","16,488.75","5,577.25",65
07-04-25 11:30,07-04-25 11:30,201.75,"1,078.00","9,953.25","16,459.00","5,234.00",65
07-04-25 11:45,07-04-25 11:45,205.75,"1,103.75","10,178.75","16,421.25","4,939.75",65
07-04-25 12:00,07-04-25 12:00,209.75,"1,130.00","10,355.00","16,372.25","4,682.75",11.8
07-04-25 12:15,07-04-25 12:15,213.75,"1,162.25","10,487.25","16,213.50","4,365.00",11.8
07-04-25 12:30,07-04-25 12:30,217.75,"1,193.75","10,567.75","16,178.50","4,218.25",11.8
07-04-25 12:45,07-04-25 12:45,222.5,"1,225.50","10,597.00","16,166.25","4,142.75",11.8
07-04-25 13:00,07-04-25 13:00,225.5,"1,250.00","10,576.00","16,058.00","4,020.75",2.19
07-04-25 13:15,07-04-25 13:15,227.25,"1,278.50","10,510.25","15,950.50","3,941.25",2.19
07-04-25 13:30,07-04-25 13:30,227,"1,306.75","10,404.75","15,860.25","3,917.50",2.19
07-04-25 13:45,07-04-25 13:45,229.25,"1,337.75","10,252.50","15,656.25","3,820.75",2.19
07-04-25 14:00,07-04-25 14:00,241.75,"1,387.00","10,073.25","15,525.00","3,844.50",3.94
07-04-25 14:15,07-04-25 14:15,239.75,"1,410.75","9,854.50","15,495.25","4,007.25",3.94
07-04-25 14:30,07-04-25 14:30,238.5,"1,432.00","9,599.75","15,377.00","4,121.00",3.94
07-04-25 14:45,07-04-25 14:45,239.25,"1,452.00","9,304.25","15,327.25","4,342.75",3.94
07-04-25 15:00,07-04-25 15:00,238.75,"1,468.25","8,970.00","15,250.00","4,575.75",60.98
07-04-25 15:15,07-04-25 15:15,239,"1,478.75","8,601.50","15,136.50","4,811.00",60.98
07-04-25 15:30,07-04-25 15:30,239,"1,488.75","8,210.25","14,917.25","4,965.75",60.98
07-04-25 15:45,07-04-25 15:45,239.5,"1,496.75","7,796.00","14,901.25","5,351.75",60.98
07-04-25 16:00,07-04-25 16:00,239.75,"1,505.00","7,344.25","14,947.50","5,846.25",72
07-04-25 16:15,07-04-25 16:15,238.25,"1,504.75","6,852.75","14,982.75","6,380.75",72
07-04-25 16:30,07-04-25 16:30,237.25,"1,505.75","6,331.75","14,957.75","6,883.50",72
07-04-25 16:45,07-04-25 16:45,234.5,"1,507.00","5,780.00","14,859.00","7,344.75",72
